,alpha_daily,beta,r_squared,alpha_t_stat,beta_t_stat,residual_vol_daily
2022-10-26,-0.002828197156224433,0.18296935401072612,0.04312208888446345,-1.698512152770289,1.6580077188112905,0.013091351575197871
2022-10-27,-0.002562595975253728,0.18152572099849196,0.04112727140302763,-1.5231627846486921,1.617518969485212,0.013209548441054448
2022-10-28,-0.00313799768629057,0.17136554012083227,0.040829264208258054,-1.930656126354447,1.6113976807832049,0.012783653111526199
2022-10-31,-0.002917416002839818,0.16580009425688502,0.039391779548444195,-1.820344605801439,1.5815923966674268,0.01260490545069803
2022-11-01,-0.0029880438224185965,0.14421848454699665,0.029858966104701623,-1.8713544950086163,1.370202839780753,0.01254315571938772
2022-11-02,-0.0030009047013744797,0.14050579688878972,0.02948118242204456,-1.8761666544162272,1.3612421438845101,0.012541460588077246
2022-11-03,-0.0026890231922725273,0.14084349724143477,0.03109253502469478,-1.7179553209892744,1.3991099096663284,0.012263071366850144
2022-11-04,-0.003268112709982664,0.12418363533833343,0.025058734045373177,-2.1051140075533583,1.2521468187088964,0.012181157634163553
2022-11-07,-0.003397323655908668,0.11872003308168715,0.02296065155953375,-2.183428517751906,1.1972945186399218,0.012221423039785836
2022-11-08,-0.0030715132685120478,0.1332334723972042,0.027509486598542243,-1.9560212252183264,1.3136010092117356,0.012317848672539622
2022-11-09,-0.002620706732033072,0.12416495794275408,0.025447145231825563,-1.6968868111701136,1.2620650866105387,0.012092121141313876
2022-11-10,-0.0021468525182784335,0.21913617022079784,0.08067696003217573,-1.3314682323178215,2.3136923355281906,0.012670509040204779
2022-11-11,-0.002212740585134047,0.21691416958919546,0.07943618355961168,-1.3718812735241486,2.2942838739759663,0.012678621044434471
2022-11-14,-0.002283460972840122,0.21526747992579207,0.07875476527646152,-1.417253770966626,2.2835772673428876,0.012657539184637401
2022-11-15,-0.00190888182638869,0.2215292988306915,0.08155881127804909,-1.1726696482170589,2.327419588257573,0.012799006573434685
2022-11-16,-0.0015583409533247846,0.21182514007261377,0.07111968527594581,-0.9283945804606561,2.1611253167020963,0.013190665315867978
2022-11-17,-0.0015113114835759772,0.20477413520694093,0.06665591532801862,-0.9037154323170596,2.087196684033649,0.013148861912400002
