Date,SPY,QQQ,TLT,GLD,HYG,SHY
2021-06-11,0.0,-0.0022513710744105353,-0.16058692189289658,-0.09360974755592921,0.0,-0.00023135854364852992
2021-06-14,0.0,0.0,-0.16701610483826845,-0.09892203175077818,-0.000913177351136274,-0.0005793080171306864
2021-06-15,-0.0018342711117704802,-0.0065307536012252365,-0.16801903500518056,-0.1023260426032565,-0.0010270089586164044,-0.0006951898796235811
2021-06-16,-0.007407311221938939,-0.010159294888559156,-0.16872717998281628,-0.1174892921295918,-0.002396889734924912,-0.0016220421888988312
2021-06-17,-0.007736393581580181,0.0,-0.15628100198412564,-0.1446180482459155,-0.001711834597166395,-0.0016220421888988312
2021-06-18,-0.021122354480940797,-0.007847117930509184,-0.14041395212867336,-0.1493630759968595,-0.0021685380223386286,-0.0024327087496780475
2021-06-21,-0.007109039515161841,-0.0016811024812312114,-0.15480627701753513,-0.1389447755232931,-0.00022869596139918347,-0.00220114761536061
2021-06-22,-0.001800771249803823,0.0,-0.1527419816723925,-0.14255505429190274,0.0,-0.0016220421888986092
2021-06-23,-0.0030040002369575713,0.0,-0.1549239993283954,-0.14312238943398248,-0.001026884343666823,-0.002316725591850699
2021-06-24,0.0,0.0,-0.1535680087649306,-0.14363817727157324,0.0,-0.00220114761536061
2021-06-25,0.0,-0.0012291860036184321,-0.16235643204876293,-0.14080150156117455,0.0,-0.002316725591850699
2021-06-28,0.0,0.0,-0.1537447520352626,-0.14085304886566363,-0.00011400200789890569,-0.0019691812997061353
2021-06-29,0.0,0.0,-0.1523288349560884,-0.1498787851362754,0.0,-0.0020854683435365118
2021-06-30,0.0,-0.0015774094648638437,-0.14855426348660705,-0.145752718530075,0.0,-0.0018534007325475832
2021-07-01,0.0,-0.001183300430449452,-0.14850648207808148,-0.14281294821069823,0.0,-0.0020505214531868488
2021-07-02,0.0,0.0,-0.14336840925516647,-0.1371912227925649,0.0,-0.0015872978892179646
2021-07-06,-0.0018213874863711732,0.0,-0.13332824091119655,-0.1329104355747226,-0.0005675086019600872,-0.0012398548924076325
2021-07-07,0.0,0.0,-0.12565018937844152,-0.12960959802939742,-0.0002266848075203054,-0.0011234665532429133
2021-07-08,-0.008147950358777245,-0.006039587572453375,-0.122224363596382,-0.13017693317147716,-0.002384969977918594,-0.0006605468752769461
2021-07-09,0.0,0.0,-0.1345679474001784,-0.12728863145841451,-0.0006806234105318776,-0.0010076859860842502
2021-07-12,0.0,0.0,-0.13569057079446722,-0.1283717544380849,-0.0010220161929421767,-0.0012398548924076325
2021-07-13,-0.003409041205577501,0.0,-0.14230512642843351,-0.12723708415392543,-0.003974267177632718,-0.0020505214531868488
2021-07-14,-0.001921837572386731,0.0,-0.13256016941785154,-0.11785035935554045,-0.002384969977918594,-0.001355230278228814
2021-07-15,-0.005330804265031075,-0.007023554685367639,-0.12299222201767146,-0.11769556004572324,-0.003065820983638945,-0.0012398548924076325
2021-07-16,-0.013132606419930193,-0.015066084120180956,-0.12464560790309664,-0.12625713448140807,-0.004428433375832763,-0.001355230278228814
2021-07-19,-0.02770666553208323,-0.0231359523239556,-0.1054510650193623,-0.12522563750440174,-0.01112872192101233,-0.000891905418925476
2021-07-20,-0.013773119593481487,-0.011788546388137866,-0.11407339863565547,-0.12636030778856122,-0.00613164196727789,-0.0004282766736189991
2021-07-21,-0.0057885372135099145,-0.004158953485766892,-0.12529563747749806,-0.12960959802939742,-0.003747240977329702,-0.0007761248517667019
2021-07-22,-0.0037064223218692405,0.0,-0.11702695020591125,-0.12790759260315832,-0.0031792771849927792,-0.0006605468752767241
2021-07-23,0.0,0.0,-0.12293282818210172,-0.13064109500640375,-0.0012492699884329994,-0.0005444624221149219
2021-07-26,0.0,0.0,-0.12553145497531615,-0.13270408896041652,-0.0027254523795753327,-0.0007761248517667019
2021-07-27,-0.0045574097453569,-0.01101802906038718,-0.11619980448508005,-0.13125997745297258,-0.004088292366957513,-0.0005444624221149219
2021-07-28,-0.004965785087934216,-0.007218596997568993,-0.11614099659766364,-0.12687609562615187,-0.003293302374317797,-0.0004282766736189991
2021-07-29,-0.0008388310156124401,-0.00545467238848929,-0.12104298558269078,-0.11717985090630756,-0.0011354723942959,-0.0004282766736189991
2021-07-30,-0.005691112866378245,-0.010638188145195682,-0.11690864194689721,-0.12414251452473168,-0.0024983123816779695,-0.0001966142439674412
2021-08-02,-0.007777224087439749,-0.010556611000707594,-0.10903222033014048,-0.12522563750440197,-0.004969768531140728,0.0
2021-08-03,0.0,-0.004559199135776515,-0.1085593601701832,-0.1258445199509708,-0.003830882209019726,0.0
2021-08-04,-0.004919138958735969,-0.0031209864066220616,-0.10672550225344846,-0.12563825203483925,-0.005653692071902694,-0.0003480913816340525
2021-08-05,0.0,0.0,-0.11127917169516555,-0.12909381019180677,-0.0033753504396901723,-0.000811335483930975
2021-08-06,0.0,-0.0043821829802073164,-0.12612155803400804,-0.15085873480879242,-0.0045149195473759285,-0.0011588191994931218
2021-08-09,-0.0008134484850184087,-0.002542741854899,-0.12925595451167116,-0.16591881102797468,-0.0067938301675591894,-0.0015066067480912215
2021-08-10,0.0,-0.007655331150384859,-0.13327726342183321,-0.1656609171091793,-0.009071830406989334,-0.0018537866306173045
2021-08-11,0.0,-0.009359839140669735,-0.1338091445412628,-0.15415957235411748,-0.007476729529973913,-0.001390542528320382
2021-08-12,0.0,-0.0057889543803646415,-0.1352282044332609,-0.15395330443798627,-0.0057680586540102,-0.001390542528320382
2021-08-13,0.0,-0.002299301406635479,-0.12156820820037484,-0.14183299853818077,-0.0036034008183403188,-0.0012749846969428713
2021-08-16,0.0,-0.001866206829044148,-0.11943967163039171,-0.13755221132033835,-0.0032613252503650436,-0.0010429575350797693
2021-08-17,-0.006555228152396841,-0.01065827316856316,-0.11979502255154473,-0.13884160221614006,-0.0055398944777658166,-0.0012749846969428713
2021-08-18,-0.017428461924081318,-0.020180066059456325,-0.11683816836442307,-0.13817109376690717,-0.00781846370516659,-0.0012749846969428713
2021-08-19,-0.015907130199589448,-0.015446105258721587,-0.11033302523113908,-0.1406983282540213,-0.007932375096897482,-0.0012749846969428713
2021-08-20,-0.008076632741093048,-0.005247777341973792,-0.10974180354415353,-0.1402341664190947,-0.0055398944777658166,-0.0012749846969428713
2021-08-23,0.0,0.0,-0.11033302523113886,-0.1297643186410392,-0.0024638317106543406,-0.0012749846969428713
2021-08-24,0.0,0.0,-0.11725163468881084,-0.13017693317147683,-0.0010966674146949407,-0.001390542528320382
2021-08-25,0.0,0.0,-0.12458418988299635,-0.13621127312004755,-7.146488911680127e-05,-0.0015066067480914436
2021-08-26,-0.005903048275916145,-0.0063500912495625395,-0.12215948315537395,-0.13523132344753042,-0.0006414770381477641,-0.0015066067480914436
2021-08-27,0.0,0.0,-0.11618728650179855,-0.12223424118236081,0.0,-0.000811335483931197
2021-08-30,0.0,0.0,-0.11388110110524563,-0.12656657570469243,0.0,-0.0005796121551039368
2021-08-31,-0.00148167149886691,-0.0008153025767939637,-0.119912638326377,-0.12481302297396402,0.0,-0.0006957776525536863
2021-09-01,-0.0009509804677036993,0.0,-0.11843828623588448,-0.12476147566947493,0.0,-0.0007765972401427845
2021-09-02,0.0,-0.00047317108398936547,-0.11459009837110512,-0.12708236354228308,0.0,-0.0007765972401427845
2021-09-03,-0.0002429007931361582,0.0,-0.12264246423798453,-0.11774718604838696,0.0,-0.0007765972401427845
2021-09-07,-0.0038176387082107244,0.0,-0.13004314922202975,-0.13502497683322412,-0.002612993735037872,-0.0011241822333835083
2021-09-08,-0.005031280304209851,-0.0034805251301888163,-0.12412256927398513,-0.1371912227925648,-0.001477057077762356,-0.0008923576268776712
2021-09-09,-0.00928973364706387,-0.006908850603843164,-0.11352420541168773,-0.13337459740964908,-0.0005681946108404556,-0.000660634298050522
2021-09-10,-0.017101078206438136,-0.014446234394871693,-0.12133963515245572,-0.13775855793464475,-0.0020452516886028116,-0.0010083205689699337
2021-09-13,-0.014585689578823224,-0.01512639180930675,-0.1160106497674942,-0.13487025622158222,0.0,-0.0007765972401427845
2021-09-14,-0.019903420344996925,-0.01792684172924397,-0.10529403091419676,-0.1293000781079382,-0.000454733491794701,-0.000660634298050522
2021-09-15,-0.011717160567341733,-0.010625219536547825,-0.10843215615283752,-0.13440609438665563,0.0,-0.000660634298050522
2021-09-16,-0.01328365509064755,-0.009944815509562166,-0.11251765301982608,-0.1540048517424757,-0.00034016537392145274,-0.0010083205689699337
2021-09-17,-0.02289526822068577,-0.021669104979757048,-0.11678090524941209,-0.1553457899427665,-0.001588191573094755,-0.001239942620118506
2021-09-20,-0.039187946716477295,-0.04188467558653308,-0.1058267110538359,-0.14931144999419577,-0.0051055309127400195,-0.0010083205689701558
2021-09-21,-0.04009551894029728,-0.04070562098232189,-0.10659664692766979,-0.14363817727157335,-0.003403574300940626,-0.0007765972401430066
2021-09-22,-0.03073176522905341,-0.03174544718294903,-0.10126782134675028,-0.1468358415097455,-0.0015881915730945328,-0.0013559055622109906
2021-09-23,-0.018955173017947802,-0.022811414313935074,-0.12157673108260914,-0.15668680684123204,-0.0011342611604686637,-0.0019353151619574405
2021-09-24,-0.017339092238054965,-0.021894426646782095,-0.13016145748104357,-0.15776985112272746,-0.002609478514393304,-0.0022821912114473486
2021-09-27,-0.020150417394111497,-0.029701851180669925,-0.13335940269936575,-0.15601629839199915,-0.0035172263654259517,-0.00239876181961185
2021-09-28,-0.039896167815989925,-0.05715895272199023,-0.14685852953008072,-0.16421680560173568,-0.008054835878397504,-0.0022821912114473486
2021-09-29,-0.038279943307817366,-0.058704637984695496,-0.14537810488599645,-0.16798180498198756,-0.006240018021647198,-0.0019353151619574405
2021-09-30,-0.05003468882036877,-0.06216305018951762,-0.14549673275309416,-0.15302490206995834,-0.0073743921563352854,-0.0017033892777729154
2021-10-01,-0.038745048021774475,-0.05634685759300717,-0.1383056574039967,-0.1511166287275878,-0.004995606997487134,-0.00122819440939137
2021-10-04,-0.05114146844021639,-0.07615362679514415,-0.14049939402307154,-0.14714528273302974,-0.008524356733268679,-0.00169204617776042
2021-10-05,-0.0412687010254873,-0.06368267672604744,-0.14879892347474344,-0.1511166287275878,-0.008979529862305324,-0.0018080091198527937
2021-10-06,-0.03728412192010078,-0.057683004391922865,-0.14399745123206642,-0.14884728815926884,-0.00954858100426581,-0.0019233643958728175
2021-10-07,-0.02896060163508185,-0.049037261594509496,-0.15294839522650272,-0.15333434329324258,-0.009434928939780707,-0.002271860888221622
2021-10-08,-0.03073176522905352,-0.05377912771661175,-0.15887733825273953,-0.15297335476546914,-0.01239428861094427,-0.0026193446037837687
2021-10-11,-0.03774901104163786,-0.061036359650207817,-0.16101162776823075,-0.1545721868845551,-0.015468204140346553,-0.0034306800877147436
2021-10-12,-0.04011772495955179,-0.0643113743215995,-0.14666474049528055,-0.15075556150163916,-0.013646268907788639,-0.0029672334300603342
2021-10-13,-0.03666429371276492,-0.056818462993854846,-0.13836531757963644,-0.1356439379779676,-0.011028882198053314,-0.0033144133125865283
2021-10-14,-0.02046029556571005,-0.0394479791786666,-0.1351638566723925,-0.13352931802129098,-0.005450780126524113,-0.0033144133125865283
2021-10-15,-0.01300043851498267,-0.03339602498382399,-0.14020274445330683,-0.14730000334467164,-0.007158272475062621,-0.003893924190011666
2021-10-18,-0.010078370719215357,-0.02367587350781908,-0.1361715809605616,-0.14941462330134825,-0.007614123449414478,-0.0045892967318503786
2021-10-19,-0.0024411529710148816,-0.016287690309877534,-0.14808784875633973,-0.1466811208981027,-0.006930629423434698,-0.004241509183252501
2021-10-20,0.0,-0.017571637452258648,-0.15383813086374165,-0.13920266944208814,-0.006588882410444974,-0.003893924190011888
2021-10-21,0.0,-0.011571471893033092,-0.15484622802800807,-0.1399762725002992,-0.009093294901010185,-0.005052844667183698
2021-10-22,-0.001036211950362187,-0.019877053779045473,-0.1455381752679581,-0.13471553560993954,-0.011483829378651889,-0.005284770551368334
2021-10-25,0.0,-0.009842717913631227,-0.14684270892993367,-0.12873282166403277,-0.00977633703011338,-0.004820817505320485
2021-10-26,0.0,-0.006724959845311296,-0.13978783989254207,-0.135179776143041,-0.009548581004266254,-0.005052844667183698
2021-10-27,-0.004430031455216921,-0.004419461314341233,-0.12413673856569962,-0.13291043557472215,-0.01034504924941615,-0.005284770551368334
2021-10-28,0.0,0.0,-0.12710073066669236,-0.13311670349085336,-0.007841088655727746,-0.005169010164633225
2021-10-29,0.0,0.0,-0.12443317506340867,-0.14049206033788963,-0.01045983105609305,-0.005052844667183698
2021-11-01,0.0,0.0,-0.1307374977840492,-0.13600492650574103,-0.011521562767854654,-0.005504948224825501
2021-11-02,0.0,0.0,-0.12687892265654677,-0.13786165254362237,-0.009123346043309444,-0.00446168685670989
2021-11-03,0.0,0.0,-0.13590145886175053,-0.14503066277635257,-0.0071817711126502815,-0.004693511463215727
2021-11-04,0.0,0.0,-0.12681963535700502,-0.135334496754683,-0.004555572413819542,-0.0037663143148711775
2021-11-05,0.0,0.0,-0.11376044905361749,-0.12403941991575262,-0.0007869784107397138,-0.003302968934895567
2021-11-08,0.0,-0.001354861984258826,-0.11542246435730497,-0.12089330298206968,-0.00204313875369333,-0.00446168685670989
2021-11-09,-0.003305187799009568,-0.008228983955055447,-0.10390714490263309,-0.11656096845973807,-0.0012439591272830341,-0.003882378534642017
2021-11-10,-0.011323497800037607,-0.02280492797592426,-0.12028998893729748,-0.10696789704704679,-0.006839233280126145,-0.005852330662708849
2021-11-11,-0.011003654315654532,-0.02009551887191574,-0.12159612063969194,-0.10196505407548229,-0.008552374339623414,-0.006548108315262313
2021-11-12,-0.003539878147940101,-0.009784335915720699,-0.12545395001499893,-0.10026304864924307,-0.008209723532879964,-0.005736874109010026
2021-11-15,-0.0031987117645980723,-0.010010251201267195,-0.13643568377379434,-0.10165561285219771,-0.009352005862909851,-0.005852330662708849
2021-11-16,0.0,-0.002960356118057672,-0.13863224359760928,-0.10815411463569502,-0.008894799197928127,-0.005852330662708849
2021-11-17,-0.0024293427692859693,-0.00243350907758344,-0.1318057878040949,-0.10000515473044758,-0.009923090540815527,-0.005504948224825501
2021-11-18,0.0,0.0,-0.12854115103229002,-0.10289337774533547,-0.010722044218787197,-0.005620911166917764
2021-11-19,-0.0017881419779064434,0.0,-0.11934048658839103,-0.1097529467547812,-0.011521562767854654,-0.005852330662708849
2021-11-22,-0.00459824721586366,-0.011609188590909869,-0.12966910122797548,-0.12971269263837493,-0.015289478925619493,-0.007011960083631363
2021-11-23,-0.003278271811541167,-0.016114276989076193,-0.14225308357879085,-0.13724277009705355,-0.01666030810103092,-0.007011960083631363
2021-11-24,-0.0006172417579979328,-0.012946051787779744,-0.12848154412466428,-0.13806799915792844,-0.01688840304953554,-0.007243480857101248
2021-11-26,-0.022906780875167287,-0.03165926290552967,-0.10645937525568472,-0.13946048466270833,-0.023968723313370965,-0.005273123618319664
2021-11-29,-0.010921191338102543,-0.010644034408170078,-0.11364160811446422,-0.14064678094953176,-0.017916581418203625,-0.004809271849950614
2021-11-30,-0.030166265481409105,-0.02517392696593579,-0.10016687803414437,-0.1464232269793072,-0.02202771325380759,-0.005620911166917764
2021-12-01,-0.040938381635098,-0.04175854866658124,-0.09461613790705103,-0.14301921612682889,-0.021889658757981545,-0.005505150780182766
2021-12-02,-0.026249119768744555,-0.034852341195944714,-0.09348717561910036,-0.147764165179598,-0.01467184886941586,-0.006780844420876342
2021-12-03,-0.034722077758362446,-0.05163501095050416,-0.08267057270359279,-0.1405951549468678,-0.01467184886941586,-0.006200725877378965
2021-12-06,-0.02328987023409479,-0.04403586828887962,-0.09527005604647187,-0.14270977490354453,-0.010318161385253655,-0.007012466472024692
2021-12-07,-0.0030868308004948775,-0.01524791383558266,-0.10258034521082027,-0.13966683127701462,-0.005047688112525095,-0.008288160112718268
2021-12-08,-0.00044708732868514733,-0.010841927130276763,-0.11809167126902143,-0.13920266944208792,-0.0052771387516599155,-0.007940676397156343
2021-12-09,-0.007195486636484172,-0.025396750443064664,-0.11315836069178331,-0.14446332763427283,-0.009745495068280152,-0.00828816011271849
2021-12-10,0.0,-0.014802344547228397,-0.11529829661675473,-0.14085304886566308,-0.007453813032412437,-0.007824308344349551
2021-12-13,-0.008858423971550455,-0.02903539802183397,-0.10222355605328992,-0.13868688160449716,-0.007453813032412437,-0.007244493633888127
2021-12-14,-0.01567765184800729,-0.039085132936455436,-0.10436279949407978,-0.14673266820259145,-0.009172150905991439,-0.007824308344349551
2021-12-15,-0.000297441670605636,-0.017178921194194063,-0.11298087166925563,-0.14307084212949273,-0.005391242713021938,-0.007476318240394186
2021-12-16,-0.00911331486293876,-0.0424517168552796,-0.11263585474281157,-0.13270408896041574,-0.006127382725134911,-0.006687668956488202
2021-12-17,-0.019659218602179784,-0.04722910191110152,-0.10258045174684804,-0.1345608149982972,-0.007046766920742131,-0.007151723280214628
2021-12-20,-0.030083676762488243,-0.056471266761175754,-0.10930346105724476,-0.1382227197695708,-0.008771205402156257,-0.006919797396029992
2021-12-21,-0.012858886857822771,-0.0353546842597543,-0.11269503550632565,-0.13858370829734434,-0.0034827692285794853,-0.007499612106491194
2021-12-22,-0.002988692251109759,-0.023606629033394166,-0.10858908372197495,-0.13048637439476085,-0.0008388335773389377,-0.007615271215547503
2021-12-23,0.0,-0.016245765363694264,-0.11632482451385318,-0.12852647504972647,0.0,-0.007732145656747957
2021-12-27,0.0,0.0,-0.11418217192016966,-0.12646348109571393,0.0,-0.008079933205346057
2021-12-28,-0.000817132631098727,-0.00463472998364145,-0.1176930667205297,-0.1302284804759657,-0.0004583977051731969,-0.008079933205346057
2021-12-29,0.0,-0.004783302918467958,-0.1273315409711978,-0.13048637439476107,-0.0020632401869947747,-0.008195288481366192
2021-12-30,-0.002764572067225579,-0.007757324556372347,-0.1200133681407829,-0.12424568783188428,-0.002521750520596888,-0.007615271215547503
2021-12-31,-0.00527778244517052,-0.013953507156159506,-0.11828791063246469,-0.11826289518780264,-0.0027508367447546256,-0.007732145656747957
2022-01-03,0.0,-0.004461226619082104,-0.14143307577183084,-0.13182731259505198,-0.0032092344499278225,-0.008891167411598566
2022-01-04,-0.00033480703054133976,-0.01737386891766457,-0.14500277845960707,-0.12543190542053284,-0.005730872342095794,-0.00831155525649463
2022-01-05,-0.019530545554647838,-0.0475612797341004,-0.14964370090819712,-0.12806231321480022,-0.013410103873821022,-0.009587552730224158
2022-01-06,-0.020451535768110984,-0.04823028509771521,-0.14744218715908342,-0.1387384289089869,-0.013295222876455681,-0.010400002268620812
2022-01-07,-0.024324299615723688,-0.05854060992257515,-0.15357051236158714,-0.1348187089170928,-0.015817086025481264,-0.010631421764411897
2022-01-10,-0.025538381420647682,-0.05792107709397565,-0.1514881591597106,-0.1321883798210003,-0.015014721098784989,-0.011211540307909273
2022-01-11,-0.016662609117870653,-0.0437692138084137,-0.14583583692998803,-0.12171853204294492,-0.01043018090490877,-0.010863651481632708
2022-01-12,-0.014004265674525285,-0.03997707021783714,-0.149107931223748,-0.11939756547196223,-0.008825338423087414,-0.011211540307909496
2022-01-13,-0.027589887121136747,-0.06399315119932858,-0.14155186344297,-0.12238896179400294,-0.012377976952394398,-0.010747789817219133
2022-01-14,-0.027192032892894402,-0.05816890575839351,-0.15452278464721936,-0.12491619628111716,-0.013295222876455903,-0.012023686013269974
2022-01-18,-0.044420035194015606,-0.08161508177608146,-0.1664222197505849,-0.1263603077885611,-0.018109299808205304,-0.013531609371184028
2022-01-19,-0.05434255350631467,-0.09170219770669596,-0.1606508435096532,-0.1124864491580273,-0.019026207846980614,-0.013067555047457713
2022-01-20,-0.06480906552337473,-0.10349949451806295,-0.15547431118065624,-0.11470424242185706,-0.02086013655295993,-0.01329988604235699
2022-01-21,-0.08316751559165325,-0.12835831722239943,-0.1454192277927766,-0.11759246543674473,-0.02074548081245231,-0.012487537781639024
2022-01-24,-0.07927396174436896,-0.12436812816198084,-0.15244016510527314,-0.11274434307682268,-0.02177625619273371,-0.011907419238141648
2022-01-25,-0.09051498589903018,-0.14466631318786383,-0.15380862038400556,-0.1099076673664241,-0.02464186130642476,-0.01237167611722556
2022-01-26,-0.09279694231249125,-0.14600478990443455,-0.1640422581546923,-0.12429731383454834,-0.02796608938214651,-0.014111626637002939
2022-01-27,-0.09727654390296003,-0.15460477851876164,-0.14869190803469012,-0.13559231197530386,-0.032206549726071065,-0.014923468509327353
2022-01-28,-0.07485706875225784,-0.1280856357931387,-0.14839413983663197,-0.13817109376690717,-0.029455825609745245,-0.014575782238408053
2022-01-31,-0.058194121035043844,-0.10020324125099234,-0.15279711406684515,-0.1330651561863645,-0.02922662675715859,-0.014575782238408053
2022-02-01,-0.051830484979225044,-0.0940816169457338,-0.15560961193612466,-0.13234310043264252,-0.02537304506612592,-0.01465670310367595
2022-02-02,-0.042619837926038184,-0.08672038332904541,-0.15274975880243125,-0.12919698349895947,-0.023877564788658878,-0.014425182330206288
2022-02-03,-0.06512308255424426,-0.12374844000360097,-0.15936340888015998,-0.13043474839209723,-0.03261967080287065,-0.01523672036949475
2022-02-04,-0.06072697956180484,-0.11269447385570719,-0.17175621232885907,-0.12909381019180644,-0.036416037252078204,-0.01720971082792211
2022-02-07,-0.06374125863470625,-0.11983249857815037,-0.1712199099642706,-0.12264685571279821,-0.03710599900684264,-0.016977683666059118
2022-02-08,-0.056037988137510375,-0.10994366111204823,-0.17676058243672466,-0.11996490061404197,-0.03814161740956212,-0.018021552700246857
2022-02-09,-0.042222119137533154,-0.09108243188342613,-0.1752113355185989,-0.11697350429200115,-0.03307998319133343,-0.018137718197696384
2022-02-10,-0.059429195999245454,-0.11165368666302056,-0.1883196349308609,-0.12032596783999028,-0.04584776713576799,-0.023127061760345402
2022-02-11,-0.07797611046194075,-0.1398333824046003,-0.17628415331983172,-0.1035638861945688,-0.04918370856808396,-0.020110303545408992
2022-02-14,-0.08099038953484228,-0.13876774244707069,-0.18653243979435852,-0.09876731113913562,-0.050794295099773734,-0.022199155668249926
2022-02-15,-0.0661696931240292,-0.11735405660419196,-0.19576746210726426,-0.10732888557482045,-0.04918370856808374,-0.02185065917590112
2022-02-16,-0.06512308255424426,-0.1175771878335472,-0.19100072060969153,-0.09814842869256657,-0.043892537611982196,-0.020574459146814106
2022-02-17,-0.08509340093582074,-0.1438237267947996,-0.18498308634020477,-0.08582185487662986,-0.04791844079906271,-0.01999434060331695
2022-02-18,-0.0910173996044481,-0.1535885334313577,-0.17640363347515242,-0.08649236332586263,-0.04653829203267612,-0.019878276383546223
2022-02-22,-0.10077237896173907,-0.1620898099703244,-0.1742585838208407,-0.08458401128531723,-0.04872373406490749,-0.020806385030998853
2022-02-23,-0.11672331998010366,-0.1835531236779988,-0.18563828291196038,-0.08045802337729191,-0.05044897633710488,-0.021386807407532293
2022-02-24,-0.10343058696534713,-0.1561167585998925,-0.18510203381538592,-0.0863891900187096,-0.04366232510353618,-0.020574459146814328
2022-02-25,-0.08364900385766216,-0.14303076826653083,-0.18450649741926972,-0.0894321336452395,-0.03825616052164049,-0.020574459146814328
2022-02-28,-0.08599339799000627,-0.14047769033315316,-0.16663209572560256,-0.07999378284419045,-0.03756586088158953,-0.018834306071679685
2022-03-01,-0.09991416506650219,-0.15363831662593375,-0.15699671101974422,-0.06328332720143293,-0.04025610353165532,-0.016570648675431676
2022-03-02,-0.08335597998606958,-0.13943674781068605,-0.18581273565769219,-0.07303111922576633,-0.037946657599326694,-0.019820548106696756
2022-03-03,-0.08791935105404236,-0.15173001261044938,-0.1775200245118077,-0.0675124884166114,-0.04083321160077258,-0.019820548106696756
2022-03-04,-0.09532952995977739,-0.16402296675065198,-0.1633206363695231,-0.05265875881173532,-0.047067420391128545,-0.018775868851079514
2022-03-07,-0.12199856230718831,-0.1948547631605303,-0.16970432843096972,-0.03857855356689566,-0.05538018683479462,-0.020052676546238546
2022-03-08,-0.12865542539420527,-0.19859712355653114,-0.17805707262859138,-0.012275026511446852,-0.058728742651135035,-0.021329484241397578
2022-03-09,-0.10529376371115651,-0.16974818945666614,-0.18611119633993167,-0.04162149719342534,-0.050877414880219574,-0.021909906617930908
2022-03-10,-0.10933393107403988,-0.17896794389426318,-0.19780491037336867,-0.038630179569559275,-0.05884373627692918,-0.022722153600970074
2022-03-11,-0.1206587924260738,-0.1959948060828085,-0.1951200959335606,-0.04538657527185197,-0.06565516576483144,-0.023070447537961614
2022-03-14,-0.1270852725199877,-0.21143528522547506,-0.21391294472399336,-0.059776143041801566,-0.07673847892829033,-0.025623759095243615
2022-03-15,-0.1078896017157499,-0.18670072634535306,-0.2152851287637031,-0.07736345374809817,-0.06981154898666442,-0.025275667713609562
2022-03-16,-0.08810788316832763,-0.15653816829376022,-0.20758901937421415,-0.0715870077183226,-0.056765854394191906,-0.026204384027134542
2022-03-17,-0.07669925233878971,-0.1463268662038213,-0.21349548329855828,-0.0670483265816848,-0.05030019418267351,-0.02655217157573264
2022-03-18,-0.06658644119562063,-0.128854052216126,-0.2038899819485337,-0.07524883379142133,-0.047182864530637914,-0.026784603848310606
2022-03-21,-0.06685941998609635,-0.13127587648517702,-0.222325029489171,-0.06818299686584406,-0.05815073355458755,-0.030035009667969015
2022-03-22,-0.05594026836706667,-0.1142031143465626,-0.2322884918930327,-0.07493939256813675,-0.05330196706677104,-0.030730989875879966
2022-03-23,-0.06809835498281036,-0.12693332181822026,-0.21546426909466354,-0.06230337752891568,-0.056303627322439875,-0.029918337782126048
2022-03-24,-0.054050477712882516,-0.10752797236931855,-0.22160900084546797,-0.05549535582395915,-0.05434085169392544,-0.03015046622166795
2022-03-25,-0.04943083143407234,-0.1082723903412538,-0.23240759917225606,-0.05936352851136406,-0.0611526753813284,-0.03282024710943576
2022-03-28,-0.04266940886988002,-0.09447514494404419,-0.22584513965594655,-0.07648667738273396,-0.05526485532371439,-0.03374906470063932
2022-03-29,-0.030826490522772976,-0.07889145174397061,-0.21999822937121394,-0.07607406285229645,-0.04360432146270943,-0.03328440271084088
2022-03-30,-0.036810895314224656,-0.08906555235153524,-0.21391294472399314,-0.06864715870077087,-0.046490762835726396,-0.032588017392215174
2022-03-31,-0.051635519477418734,-0.10035624108455754,-0.2120036060314715,-0.0682861701729971,-0.04995374913571693,-0.032588017392215174
2022-04-01,-0.04894792105082202,-0.10206859658223377,-0.2090040841651648,-0.07421733681441478,-0.05002346613313757,-0.03460840580426627
2022-04-04,-0.04080054365510466,-0.08358140146449733,-0.21450150301028015,-0.06973028168044104,-0.04283597032150721,-0.03402757831701808
2022-04-05,-0.052916508512555915,-0.10392960267962659,-0.2322477951303643,-0.07555827501470558,-0.05523973918409408,-0.03576945311269031
2022-04-06,-0.062386725822228484,-0.12338465765821405,-0.2384618285673359,-0.07339210775353988,-0.06265874273110128,-0.03507286523870723
2022-04-07,-0.0576622491867681,-0.12130013200701528,-0.2441980479190512,-0.06988500229208305,-0.06416571110830482,-0.0343759735316882
2022-04-08,-0.06018190233914478,-0.13358368869551174,-0.25238406323296614,-0.06405693025964365,-0.06984584434323093,-0.035537425950827206
2022-04-11,-0.07624552921892158,-0.1540808511699182,-0.2642152087424299,-0.05941515451402757,-0.07622185232543288,-0.03530529751128508
2022-04-12,-0.07966822681957286,-0.15765429042987744,-0.2652309232326935,-0.05219451827863342,-0.06915042010967021,-0.03286683484162989
2022-04-13,-0.06912715522714352,-0.1405319780913572,-0.26373691524504805,-0.04765591584017048,-0.06358629415639727,-0.03240237540718871
2022-04-14,-0.08071802022318364,-0.16018531153445692,-0.27849551099792547,-0.050802032773853645,-0.06984584434323093,-0.03414374381446761
2022-04-18,-0.08034027879592653,-0.15954022695700332,-0.2820808212137931,-0.04786218375630191,-0.07135286903464888,-0.03414374381446761
